"count","volt","lineColor"
"55350","3189","#076969"
"55400","3187","#076969"
"55450","3187","#076969"
"55500","3190","#076969"
"55550","3189","#076969"
"55600","3189","#076969"
"55650","3188","#076969"
"55700","3188","#076969"
"55750","3187","#076969"
"55800","3188","#076969"
"55850","3189","#076969"
"55900","3187","#076969"
"55950","3188","#076969"
"56000","3189","#076969"
"56050","3188","#076969"
"56100","3189","#076969"
"56150","3188","#076969"
"56200","3189","#076969"
"56250","3188","#076969"
"56300","3187","#076969"
"56350","3188","#076969"
"56400","3188","#076969"
"56450","3189","#076969"
"56500","3186","#076969"
"56550","3189","#076969"
"56600","3190","#076969"
"56650","3187","#076969"
"56700","3187","#076969"
"56750","3189","#076969"
"56800","3189","#076969"
"56850","3187","#076969"
"56900","3187","#076969"
"56950","3153","#AF550B"
"57000","3046","#AF550B"
"57050","3046","#AF550B"
"57100","3046","#AF550B"
"57150","3048","#AF550B"
"57200","3046","#AF550B"
"57250","3047","#AF550B"
"57300","3047","#AF550B"
"57350","3046","#AF550B"
"57400","3045","#AF550B"
"57450","3046","#AF550B"
"57500","3046","#AF550B"
"57550","3029","#AF550B"
"57600","3043","#AF550B"
"57650","3067","#AF550B"
"57700","3067","#AF550B"
"57750","3039","#AF550B"
"57800","3067","#AF550B"
"57850","3066","#AF550B"
"57900","3065","#AF550B"
"57950","3067","#AF550B"
"58000","3067","#AF550B"
"58050","3067","#AF550B"
"58100","3065","#AF550B"
"58150","3063","#AF550B"
"58200","3065","#AF550B"
"58250","3065","#AF550B"
"58300","3064","#AF550B"
"58350","3064","#AF550B"
"58400","3067","#AF550B"
"58450","3067","#AF550B"
"58500","3067","#AF550B"
"58550","3062","#AF550B"
"58600","3066","#AF550B"
"58650","3066","#AF550B"
"58700","3064","#AF550B"
"58750","3063","#AF550B"
"58800","3064","#AF550B"
"58850","3065","#AF550B"
"58900","3064","#AF550B"
"58950","3050","#AF550B"
"59000","3064","#AF550B"
"59050","3065","#AF550B"
"59100","3060","#AF550B"
"59150","3064","#AF550B"
"59200","3066","#AF550B"
"59250","3054","#AF550B"
"59300","3066","#AF550B"
"59350","3063","#AF550B"
"59400","3057","#AF550B"
"59450","3066","#AF550B"
"59500","3065","#AF550B"
"59550","3056","#AF550B"
"59600","3065","#AF550B"
"59650","3065","#AF550B"
"59700","3064","#AF550B"
"59750","3047","#AF550B"
"59800","3050","#AF550B"
"59850","3048","#AF550B"
"59900","3047","#AF550B"
"59950","3047","#AF550B"
"60000","3048","#AF550B"
"60050","3048","#AF550B"
"60100","3047","#AF550B"
"60150","3047","#AF550B"
"60200","3048","#AF550B"
"60250","3048","#AF550B"
"60300","3048","#AF550B"
"60350","3048","#AF550B"
"60400","3049","#AF550B"
"60450","3048","#AF550B"
"60500","3047","#AF550B"
"60550","3047","#AF550B"
"60600","3049","#AF550B"
"60650","3045","#AF550B"
"60700","3047","#AF550B"
"60750","3024","#AF550B"
"60800","3050","#AF550B"
"60850","2973","#098C09"
"60900","3041","#098C09"
"60950","3045","#098C09"
"61000","3041","#098C09"
"61050","3025","#098C09"
"61100","3030","#098C09"
"61150","3027","#098C09"
"61200","3043","#098C09"
"61250","3028","#098C09"
"61300","3015","#098C09"
"61350","3059","#098C09"
"61400","3065","#098C09"
"61450","3055","#098C09"
"61500","3045","#098C09"
"61550","3050","#098C09"
"61600","3061","#098C09"
"61650","3059","#098C09"
"61700","3051","#098C09"
"61750","3042","#098C09"
"61800","3060","#098C09"
"61850","3055","#AF0B0B"
"61900","3047","#AF0B0B"
"61950","3046","#AF0B0B"
"62000","3046","#AF0B0B"
"62050","3046","#AF0B0B"
"62100","3047","#AF0B0B"
"62150","3072","#076969"
"62200","3188","#076969"
"62250","3188","#076969"
"62300","3188","#076969"
"62350","3188","#076969"
"62400","3188","#076969"
"62450","3188","#076969"
"62500","3187","#076969"
"62550","3188","#076969"
"62600","3187","#076969"
"62650","3189","#076969"
"62700","3187","#076969"
"62750","3188","#076969"
"62800","3187","#076969"
"62850","3187","#076969"
"62900","3189","#076969"
"62950","3189","#076969"
"63000","3187","#076969"
"63050","3188","#076969"
"63100","3187","#076969"
"63150","3188","#076969"
"63200","3188","#076969"
"63250","3189","#076969"
"63300","3188","#076969"
"63350","3187","#076969"
"63400","3187","#076969"
"63450","3188","#076969"
"63500","3189","#076969"
"63550","3188","#076969"
"63600","3188","#076969"
"63650","3187","#076969"
"63700","3187","#076969"
"63750","3188","#076969"
"63800","3187","#076969"
"63850","3188","#076969"
"63900","3187","#076969"
"63950","3187","#076969"
"64000","3189","#076969"
"64050","3187","#076969"
"64100","3189","#076969"
"64150","3189","#076969"
"64200","3187","#076969"
"64250","3187","#076969"
"64300","3189","#076969"
"64350","3188","#076969"
"64400","3189","#076969"
"64450","3189","#076969"
"64500","3189","#076969"
"64550","3187","#076969"
"64600","3187","#076969"
"64650","3188","#076969"
"64700","3189","#076969"
"64750","3189","#076969"
"64800","3189","#076969"
"64850","3187","#076969"
"64900","3188","#076969"
"64950","3188","#076969"
"65000","3189","#076969"
"65050","3184","#076969"
"65100","3187","#076969"
"65150","3187","#076969"
"65200","3188","#076969"
"65250","3188","#076969"
"65300","3187","#076969"
"65350","3188","#076969"
"65400","3187","#076969"
"65450","3187","#076969"
"65500","3187","#076969"
"65550","3188","#076969"
"65600","3189","#076969"
"65650","3187","#076969"
"65700","3187","#076969"
"65750","3188","#076969"
"65800","3187","#076969"
"65850","3189","#076969"
"65900","3187","#076969"
"65950","3187","#076969"
"66000","3188","#076969"
"66050","3187","#076969"
"66100","3187","#076969"
"66150","3187","#076969"
"66200","3187","#076969"
"66250","3188","#076969"
"66300","3188","#076969"
"66350","3187","#076969"
"66400","3187","#076969"
"66450","3187","#076969"
"66500","3187","#076969"
"66550","3187","#076969"
"66600","3188","#076969"
"66650","3187","#076969"
"66700","3189","#076969"
"66750","3188","#076969"
"66800","3187","#076969"
"66850","3187","#076969"
"66900","3187","#076969"
"66950","3187","#076969"
"67000","3187","#076969"
"67050","3187","#076969"
"67100","3188","#076969"
"67150","3187","#076969"
"67200","3187","#076969"
"67250","3188","#076969"
"67300","3188","#076969"
"67350","3187","#076969"
"67400","3188","#076969"
"67450","3188","#076969"
"67500","3187","#076969"
"67550","3187","#076969"
"67600","3187","#076969"
"67650","3189","#076969"
"67700","3187","#076969"
"67750","3188","#076969"
"67800","3189","#076969"
"67850","3189","#076969"
"67900","3188","#076969"
"67950","3188","#076969"
"68000","3187","#076969"
"68050","3187","#076969"
"68100","3188","#076969"
"68150","3188","#076969"
"68200","3187","#076969"
"68250","3187","#076969"
"68300","3189","#076969"
"68350","3187","#076969"
"68400","3189","#076969"
"68450","3189","#076969"
"68500","3187","#076969"
"68550","3187","#076969"
"68600","3187","#076969"
"68650","3188","#076969"
"68700","3188","#076969"
"68750","3187","#076969"
"68800","3188","#076969"
"68850","3188","#076969"
"68900","3189","#076969"
"68950","3187","#076969"
"69000","3189","#076969"
"69050","3187","#076969"
"69100","3187","#076969"
"69150","3188","#076969"
"69200","3187","#076969"
"69250","3187","#076969"
"69300","3188","#076969"
"69350","3187","#076969"
"69400","3188","#076969"
"69450","3189","#076969"
"69500","3188","#076969"
"69550","3188","#076969"
"69600","3188","#076969"
"69650","3188","#076969"
"69700","3188","#076969"
"69750","3187","#076969"
"69800","3187","#076969"
"69850","3188","#076969"
"69900","3187","#076969"
"69950","3187","#076969"
"70000","3188","#076969"
"70050","3188","#076969"
"70100","3187","#076969"
"70150","3187","#076969"
"70200","3187","#076969"
"70250","3187","#076969"
"70300","3188","#076969"
"70350","3187","#076969"
"70400","3189","#076969"
"70450","3188","#076969"
"70500","3187","#076969"
"70550","3188","#076969"
"70600","3187","#076969"
"70650","3188","#076969"
"70700","3188","#076969"
"70750","3187","#076969"
"70800","3187","#076969"
"70850","3187","#076969"
"70900","3188","#076969"
"70950","3185","#076969"
"71000","3187","#076969"
"71050","3188","#076969"
"71100","3187","#076969"
"71150","3190","#076969"
"71200","3188","#076969"
"71250","3187","#076969"
"71300","3188","#076969"
"71350","3189","#076969"
"71400","3187","#076969"
"71450","3187","#076969"
"71500","3188","#076969"
"71550","3189","#076969"
"71600","3189","#076969"
"71650","3187","#076969"
"71700","3187","#076969"
"71750","3190","#076969"
"71800","3188","#076969"
"71850","3189","#076969"
"71900","3189","#076969"
"71950","3189","#076969"
"72000","3187","#076969"
"72050","3188","#076969"
"72100","3189","#076969"
"72150","3153","#AF550B"
"72200","3046","#AF550B"
"72250","3046","#AF550B"
"72300","3044","#AF550B"
"72350","3042","#AF550B"
"72400","3045","#AF550B"
"72450","3046","#AF550B"
"72500","3046","#AF550B"
"72550","3044","#AF550B"
"72600","3045","#AF550B"
"72650","3045","#AF550B"
"72700","3046","#AF550B"
"72750","3047","#AF550B"
"72800","3057","#AF550B"
"72850","3065","#AF550B"
"72900","3065","#AF550B"
"72950","3062","#AF550B"
"73000","3064","#AF550B"
"73050","3064","#AF550B"
"73100","3055","#AF550B"
"73150","3065","#AF550B"
"73200","3064","#AF550B"
"73250","3049","#AF550B"
"73300","3067","#AF550B"
"73350","3066","#AF550B"
"73400","3063","#AF550B"
"73450","3066","#AF550B"
"73500","3066","#AF550B"
"73550","3067","#AF550B"
"73600","3066","#AF550B"
"73650","3066","#AF550B"
"73700","3067","#AF550B"
"73750","3067","#AF550B"
"73800","3065","#AF550B"
"73850","3066","#AF550B"
"73900","3065","#AF550B"
"73950","3065","#AF550B"
"74000","3064","#AF550B"
"74050","3065","#AF550B"
"74100","3064","#AF550B"
"74150","3065","#AF550B"
"74200","3063","#AF550B"
"74250","3067","#AF550B"
"74300","3062","#AF550B"
"74350","3063","#AF550B"
"74400","3066","#AF550B"
"74450","3062","#AF550B"
"74500","3064","#AF550B"
"74550","3065","#AF550B"
"74600","3064","#AF550B"
"74650","3065","#AF550B"
"74700","3065","#AF550B"
"74750","3066","#AF550B"
"74800","3065","#AF550B"
"74850","3066","#AF550B"
"74900","3055","#AF550B"
"74950","3047","#AF550B"
"75000","3047","#AF550B"
"75050","3047","#AF550B"
"75100","3047","#AF550B"
"75150","3048","#AF550B"
"75200","3047","#AF550B"
"75250","3049","#AF550B"
"75300","3047","#AF550B"
"75350","3047","#AF550B"
"75400","3047","#AF550B"
"75450","3046","#AF550B"
"75500","3048","#AF550B"
"75550","3047","#AF550B"
"75600","3048","#AF550B"
"75650","3048","#AF550B"
"75700","3047","#AF550B"
"75750","3048","#AF550B"
"75800","3047","#AF550B"
"75850","3046","#AF550B"
"75900","3046","#AF550B"
"75950","3011","#AF550B"
"76000","3064","#AF550B"
"76050","3024","#098C09"
"76100","3039","#098C09"
"76150","3045","#098C09"
"76200","3040","#098C09"
"76250","3027","#098C09"
"76300","3022","#098C09"
"76350","3053","#098C09"
"76400","3035","#098C09"
"76450","3043","#098C09"
"76500","3031","#098C09"
"76550","3019","#098C09"
"76600","3058","#098C09"
"76650","3059","#098C09"
"76700","3054","#098C09"
"76750","3057","#098C09"
"76800","3062","#098C09"
"76850","3028","#098C09"
"76900","3054","#098C09"
"76950","3061","#098C09"
"77000","3061","#098C09"
"77050","3060","#AF0B0B"
"77100","3047","#AF0B0B"
"77150","3047","#AF0B0B"
"77200","3047","#AF0B0B"
"77250","3047","#AF0B0B"
"77300","3049","#AF0B0B"
"77350","3047","#AF0B0B"
"77400","3108","#076969"
"77450","3189","#076969"
"77500","3188","#076969"
"77550","3190","#076969"
"77600","3189","#076969"
"77650","3189","#076969"
"77700","3189","#076969"
"77750","3189","#076969"
"77800","3189","#076969"
"77850","3189","#076969"
"77900","3191","#076969"
"77950","3189","#076969"
"78000","3190","#076969"
"78050","3189","#076969"
"78100","3189","#076969"
"78150","3191","#076969"
"78200","3189","#076969"
"78250","3189","#076969"
"78300","3191","#076969"
"78350","3189","#076969"
"78400","3190","#076969"
"78450","3188","#076969"
"78500","3188","#076969"
"78550","3190","#076969"
"78600","3189","#076969"
"78650","3191","#076969"
"78700","3189","#076969"
"78750","3189","#076969"
"78800","3190","#076969"
"78850","3190","#076969"
"78900","3189","#076969"
"78950","3189","#076969"
"79000","3190","#076969"
"79050","3190","#076969"
"79100","3189","#076969"
"79150","3188","#076969"
"79200","3189","#076969"
"79250","3189","#076969"
"79300","3191","#076969"
"79350","3188","#076969"
"79400","3190","#076969"
"79450","3191","#076969"
"79500","3191","#076969"
"79550","3190","#076969"
"79600","3190","#076969"
"79650","3190","#076969"
"79700","3189","#076969"
"79750","3189","#076969"
"79800","3188","#076969"
"79850","3190","#076969"
"79900","3190","#076969"
"79950","3189","#076969"
"80000","3189","#076969"
"80050","3190","#076969"
"80100","3191","#076969"
"80150","3189","#076969"
"80200","3187","#076969"
"80250","3190","#076969"
"80300","3188","#076969"
"80350","3190","#076969"
"80400","3191","#076969"
"80450","3191","#076969"
"80500","3189","#076969"
"80550","3189","#076969"
"80600","3190","#076969"
"80650","3189","#076969"
"80700","3189","#076969"
"80750","3190","#076969"
"80800","3189","#076969"
"80850","3191","#076969"
"80900","3189","#076969"
"80950","3188","#076969"
"81000","3189","#076969"
"81050","3188","#076969"
"81100","3190","#076969"
"81150","3191","#076969"
"81200","3190","#076969"
"81250","3189","#076969"
"81300","3189","#076969"
"81350","3191","#076969"
"81400","3190","#076969"
"81450","3190","#076969"
"81500","3188","#076969"
"81550","3189","#076969"
"81600","3189","#076969"
"81650","3191","#076969"
"81700","3189","#076969"
"81750","3190","#076969"
"81800","3190","#076969"
"81850","3190","#076969"
"81900","3189","#076969"
"81950","3190","#076969"
"82000","3189","#076969"
"82050","3189","#076969"
"82100","3189","#076969"
"82150","3187","#076969"
"82200","3190","#076969"
"82250","3189","#076969"
"82300","3188","#076969"
"82350","3189","#076969"
"82400","3189","#076969"
"82450","3190","#076969"
"82500","3189","#076969"
"82550","3191","#076969"
"82600","3191","#076969"
"82650","3189","#076969"
"82700","3189","#076969"
"82750","3191","#076969"
"82800","3187","#076969"
"82850","3190","#076969"
"82900","3190","#076969"
"82950","3190","#076969"
"83000","3190","#076969"
"83050","3188","#076969"
"83100","3187","#076969"
"83150","3191","#076969"
"83200","3191","#076969"
"83250","3189","#076969"
"83300","3189","#076969"
"83350","3190","#076969"
"83400","3190","#076969"
"83450","3189","#076969"
"83500","3189","#076969"
"83550","3188","#076969"
"83600","3189","#076969"
"83650","3189","#076969"
"83700","3187","#076969"
"83750","3191","#076969"
"83800","3189","#076969"
"83850","3189","#076969"
"83900","3191","#076969"
"83950","3190","#076969"
"84000","3191","#076969"
"84050","3190","#076969"
"84100","3190","#076969"
"84150","3190","#076969"
"84200","3189","#076969"
"84250","3191","#076969"
"84300","3189","#076969"
"84350","3191","#076969"
"84400","3190","#076969"
"84450","3188","#076969"
"84500","3190","#076969"
"84550","3190","#076969"
"84600","3189","#076969"
"84650","3189","#076969"
"84700","3188","#076969"
"84750","3191","#076969"
"84800","3190","#076969"
"84850","3189","#076969"
"84900","3190","#076969"
"84950","3189","#076969"
"85000","3189","#076969"
"85050","3190","#076969"
"85100","3190","#076969"
"85150","3189","#076969"
"85200","3189","#076969"
"85250","3188","#076969"
"85300","3189","#076969"
"85350","3188","#076969"
"85400","3188","#076969"
"85450","3190","#076969"
"85500","3190","#076969"
"85550","3191","#076969"
"85600","3191","#076969"
"85650","3190","#076969"
"85700","3191","#076969"
"85750","3191","#076969"
"85800","3189","#076969"
"85850","3189","#076969"
"85900","3191","#076969"
"85950","3190","#076969"
"86000","3190","#076969"
"86050","3190","#076969"
"86100","3188","#076969"
"86150","3190","#076969"
"86200","3190","#076969"
"86250","3189","#076969"
"86300","3189","#076969"
"86350","3189","#076969"
"86400","3190","#076969"
"86450","3188","#076969"
"86500","3189","#076969"
"86550","3189","#076969"
"86600","3189","#076969"
"86650","3190","#076969"
"86700","3189","#076969"
"86750","3189","#076969"
"86800","3188","#076969"
"86850","3189","#076969"
"86900","3190","#076969"
"86950","3190","#076969"
"87000","3190","#076969"
"87050","3190","#076969"
"87100","3190","#076969"
"87150","3189","#076969"
"87200","3190","#076969"
"87250","3190","#076969"
"87300","3190","#076969"
"87350","3191","#076969"
"87400","3048","#AF550B"
"87450","3047","#AF550B"
"87500","3048","#AF550B"
"87550","3050","#AF550B"
"87600","3047","#AF550B"
"87650","3048","#AF550B"
"87700","3047","#AF550B"
"87750","3049","#AF550B"
"87800","3050","#AF550B"
"87850","3046","#AF550B"
"87900","3048","#AF550B"
"87950","3048","#AF550B"
"88000","3048","#AF550B"
"88050","3063","#AF550B"
"88100","3067","#AF550B"
"88150","3066","#AF550B"
"88200","3068","#AF550B"
"88250","3068","#AF550B"
"88300","3066","#AF550B"
"88350","3064","#AF550B"
"88400","3065","#AF550B"
"88450","3067","#AF550B"
"88500","3067","#AF550B"
"88550","3065","#AF550B"
"88600","3065","#AF550B"
"88650","3064","#AF550B"
"88700","3067","#AF550B"
"88750","3067","#AF550B"
"88800","3065","#AF550B"
"88850","3067","#AF550B"
"88900","3067","#AF550B"
"88950","3066","#AF550B"
"89000","3067","#AF550B"
"89050","3067","#AF550B"
"89100","3064","#AF550B"
"89150","3064","#AF550B"
"89200","3066","#AF550B"
"89250","3058","#AF550B"
"89300","3066","#AF550B"
"89350","3067","#AF550B"
"89400","3051","#AF550B"
"89450","3064","#AF550B"
"89500","3063","#AF550B"
"89550","3021","#AF550B"
"89600","3067","#AF550B"
"89650","3065","#AF550B"
"89700","3066","#AF550B"
"89750","3065","#AF550B"
"89800","3067","#AF550B"
"89850","3064","#AF550B"
"89900","3063","#AF550B"
"89950","3063","#AF550B"
"90000","3065","#AF550B"
"90050","3067","#AF550B"
"90100","3040","#AF550B"
"90150","3056","#AF550B"
"90200","3048","#AF550B"
"90250","3048","#AF550B"
"90300","3047","#AF550B"
"90350","3047","#AF550B"
"90400","3047","#AF550B"
"90450","3047","#AF550B"
"90500","3047","#AF550B"
"90550","3047","#AF550B"
"90600","3047","#AF550B"
"90650","3047","#AF550B"
"90700","3048","#AF550B"
"90750","3048","#AF550B"
"90800","3049","#AF550B"
"90850","3048","#AF550B"
"90900","3047","#AF550B"
"90950","3048","#AF550B"
"91000","3047","#AF550B"
"91050","3042","#AF550B"
"91100","3042","#AF550B"
"91150","3045","#AF550B"
"91200","3027","#AF550B"
"91250","3065","#AF550B"
"91300","3030","#098C09"
"91350","3036","#098C09"
"91400","3043","#098C09"
"91450","3033","#098C09"
"91500","3060","#098C09"
"91550","3026","#098C09"
"91600","3050","#098C09"
"91650","3047","#098C09"
"91700","3041","#098C09"
"91750","3012","#098C09"
"91800","3053","#098C09"
"91850","3062","#098C09"
"91900","3055","#098C09"
"91950","3050","#098C09"
"92000","3061","#098C09"
"92050","3062","#098C09"
"92100","3055","#098C09"
"92150","3056","#098C09"
"92200","3060","#098C09"
"92250","3064","#098C09"
"92300","3043","#AF0B0B"
"92350","3049","#AF0B0B"
"92400","3047","#AF0B0B"
"92450","3046","#AF0B0B"
"92500","3046","#AF0B0B"
"92550","3047","#AF0B0B"
"92600","3012","#076969"
"92650","3188","#076969"
"92700","3190","#076969"
"92750","3188","#076969"
"92800","3190","#076969"
"92850","3190","#076969"
"92900","3189","#076969"
"92950","3189","#076969"
"93000","3189","#076969"
"93050","3188","#076969"
"93100","3188","#076969"
"93150","3188","#076969"
"93200","3188","#076969"
"93250","3187","#076969"
"93300","3191","#076969"
"93350","3188","#076969"
"93400","3191","#076969"
"93450","3189","#076969"
"93500","3189","#076969"
"93550","3189","#076969"
"93600","3189","#076969"
"93650","3187","#076969"
"93700","3189","#076969"
"93750","3189","#076969"
"93800","3191","#076969"
"93850","3188","#076969"
"93900","3189","#076969"
"93950","3190","#076969"
"94000","3190","#076969"
"94050","3187","#076969"
"94100","3189","#076969"
"94150","3188","#076969"
"94200","3187","#076969"
"94250","3189","#076969"
"94300","3189","#076969"
"94350","3187","#076969"
"94400","3190","#076969"
"94450","3187","#076969"
"94500","3188","#076969"
"94550","3187","#076969"
"94600","3187","#076969"
"94650","3188","#076969"
"94700","3187","#076969"
"94750","3189","#076969"
"94800","3189","#076969"
"94850","3187","#076969"
"94900","3187","#076969"
"94950","3187","#076969"
"95000","3190","#076969"
"95050","3189","#076969"
"95100","3190","#076969"
"95150","3188","#076969"
"95200","3188","#076969"
"95250","3189","#076969"
"95300","3188","#076969"
"95350","3190","#076969"
"95400","3187","#076969"
"95450","3188","#076969"
"95500","3189","#076969"
"95550","3190","#076969"
"95600","3189","#076969"
"95650","3189","#076969"
"95700","3189","#076969"
"95750","3187","#076969"
"95800","3189","#076969"
"95850","3188","#076969"
"95900","3187","#076969"
"95950","3187","#076969"
"96000","3188","#076969"
"96050","3190","#076969"
"96100","3188","#076969"
"96150","3189","#076969"
"96200","3188","#076969"
"96250","3189","#076969"
"96300","3189","#076969"
"96350","3189","#076969"
"96400","3190","#076969"
"96450","3191","#076969"
"96500","3187","#076969"
"96550","3189","#076969"
"96600","3188","#076969"
"96650","3189","#076969"
"96700","3189","#076969"
"96750","3189","#076969"
"96800","3189","#076969"
"96850","3187","#076969"
"96900","3188","#076969"
"96950","3189","#076969"
"97000","3189","#076969"
"97050","3189","#076969"
"97100","3188","#076969"
"97150","3189","#076969"
"97200","3189","#076969"
"97250","3190","#076969"
"97300","3190","#076969"
"97350","3188","#076969"
"97400","3188","#076969"
"97450","3188","#076969"
"97500","3189","#076969"
"97550","3187","#076969"
"97600","3189","#076969"
"97650","3189","#076969"
"97700","3189","#076969"
"97750","3190","#076969"
"97800","3189","#076969"
"97850","3190","#076969"
"97900","3190","#076969"
"97950","3188","#076969"
"98000","3189","#076969"
"98050","3190","#076969"
"98100","3188","#076969"
"98150","3189","#076969"
"98200","3189","#076969"
"98250","3190","#076969"
"98300","3189","#076969"
"98350","3188","#076969"
"98400","3188","#076969"
"98450","3189","#076969"
"98500","3190","#076969"
"98550","3189","#076969"
"98600","3189","#076969"
"98650","3189","#076969"
"98700","3188","#076969"
"98750","3191","#076969"
"98800","3188","#076969"
"98850","3189","#076969"
"98900","3187","#076969"
"98950","3190","#076969"
"99000","3188","#076969"
"99050","3190","#076969"
"99100","3188","#076969"
"99150","3189","#076969"
"99200","3188","#076969"
"99250","3189","#076969"
"99300","3189","#076969"
"99350","3188","#076969"
"99400","3188","#076969"
"99450","3189","#076969"
"99500","3188","#076969"
"99550","3189","#076969"
"99600","3189","#076969"
"99650","3189","#076969"
"99700","3190","#076969"
"99750","3191","#076969"
"99800","3189","#076969"
"99850","3190","#076969"
"99900","3190","#076969"
"99950","3190","#076969"
